SS-2 Robot Pose Translated 
ID   x        y      
4716  58.6727  52.2804 
4717  58.6758  52.2396 
4718  58.6775  52.1973 
4719  58.6777  52.1562 
4720  58.6764  52.1135 
4721  58.6736  52.0720 
4722  58.6691  52.0292 
4723  58.6633  51.9877 
4724  58.6560  51.9469 
4725  58.6474  51.9068 
4726  58.6375  51.8673 
4727  58.6257  51.8262 
4728  58.6126  51.7862 
4729  58.5983  51.7470 
4730  58.5827  51.7084 
4731  58.5662  51.6712 
4732  58.5481  51.6338 
4733  58.5278  51.5952 
4734  58.5069  51.5585 
4735  58.4852  51.5231 
4736  58.4622  51.4882 
4737  58.4374  51.4531 
4738  58.4119  51.4193 
4739  58.3853  51.3864 
4740  58.3580  51.3547 
4741  58.3294  51.3235 
4742  58.2998  51.2932 
4743  58.2693  51.2637 
4744  58.2381  51.2352 
4745  58.2061  51.2075 
4746  58.1724  51.1799 
4747  58.1388  51.1537 
4748  58.1051  51.1287 
4749  58.0696  51.1034 
4750  58.0327  51.0783 
4751  57.9962  51.0546 
4752  57.9592  51.0314 
4753  57.9220  51.0090 
4754  57.8838  50.9869 
4755  57.8452  50.9653 
4756  57.8064  50.9442 
4757  57.7665  50.9233 
4758  57.7273  50.9033 
4759  57.6872  50.8834 
4760  57.6466  50.8637 
4761  57.6074  50.8452 
4762  57.5669  50.8264 
4763  57.5250  50.8074 
4764  57.4838  50.7891 
4765  57.4432  50.7713 
4766  57.4021  50.7535 
4767  57.3612  50.7361 
4768  57.3199  50.7188 
4769  57.2783  50.7016 
4770  57.2386  50.6854 
4771  57.1973  50.6688 
4772  57.1548  50.6520 
4773  57.1137  50.6359 
4774  57.0734  50.6204 
4775  57.0308  50.6043 
4776  56.9884  50.5884 
4777  56.9475  50.5734 
4778  56.9054  50.5580 
4779  56.8636  50.5430 
4780  56.8216  50.5282 
4781  56.7803  50.5138 
4782  56.7381  50.4992 
4783  56.6963  50.4849 
4784  56.6541  50.4708 
4785  56.6123  50.4570 
4786  56.5700  50.4431 
4787  56.5278  50.4295 
4788  56.4857  50.4160 
4789  56.4437  50.4028 
4790  56.4025  50.3899 
4791  56.3615  50.3773 
4792  56.3177  50.3639 
4793  56.2748  50.3510 
4794  56.2325  50.3383 
4795  56.1902  50.3258 
4796  56.1479  50.3134 
4797  56.1061  50.3013 
4798  56.0634  50.2890 
4799  56.0211  50.2768 
4800  55.9787  50.2648 
4801  55.9363  50.2528 
4802  55.8944  50.2411 
4803  55.8516  50.2291 
4804  55.8090  50.2173 
4805  55.7666  50.2057 
4806  55.7252  50.1944 
4807  55.6834  50.1830 
4808  55.6392  50.1710 
4809  55.5964  50.1594 
4810  55.5539  50.1479 
4811  55.5114  50.1364 
4812  55.4689  50.1249 
4813  55.4265  50.1135 
4814  55.3839  50.1020 
4815  55.3414  50.0907 
4816  55.2999  50.0796 
4817  55.2568  50.0681 
4818  55.2139  50.0567 
4819  55.1716  50.0455 
4820  55.1298  50.0345 
4821  55.0865  50.0231 
4822  55.0440  50.0119 
4823  55.0016  50.0008 
4824  54.9591  49.9897 
4825  54.9166  49.9788 
4826  54.8742  49.9679 
4827  54.8319  49.9571 
4828  54.7893  49.9462 
4829  54.7473  49.9356 
4830  54.7045  49.9249 
4831  54.6620  49.9143 
4832  54.6196  49.9038 
4833  54.5771  49.8933 
4834  54.5347  49.8829 
4835  54.4922  49.8727 
4836  54.4498  49.8624 
4837  54.4073  49.8523 
4838  54.3648  49.8423 
4839  54.3225  49.8323 
4840  54.2798  49.8224 
4841  54.2374  49.8126 
4842  54.1946  49.8027 
4843  54.1520  49.7929 
4844  54.1094  49.7831 
4845  54.0675  49.7736 
4846  54.0240  49.7639 
4847  53.9813  49.7544 
4848  53.9384  49.7450 
4849  53.8955  49.7355 
4850  53.8524  49.7260 
4851  53.8094  49.7165 
4852  53.7667  49.7072 
4853  53.7232  49.6976 
4854  53.6800  49.6882 
4855  53.6369  49.6787 
4856  53.5940  49.6694 
4857  53.5520  49.6602 
4858  53.5084  49.6507 
4859  53.4643  49.6411 
4860  53.4211  49.6318 
4861  53.3779  49.6224 
4862  53.3347  49.6130 
4863  53.2915  49.6037 
4864  53.2483  49.5944 
4865  53.2051  49.5852 
4866  53.1619  49.5759 
4867  53.1187  49.5667 
4868  53.0757  49.5575 
4869  53.0330  49.5484 
4870  52.9891  49.5392 
4871  52.9462  49.5303 
4872  52.9027  49.5213 
4873  52.8598  49.5125 
4874  52.8161  49.5036 
4875  52.7729  49.4948 
4876  52.7295  49.4861 
4877  52.6862  49.4774 
4878  52.6429  49.4689 
4879  52.6000  49.4604 
4880  52.5580  49.4523 
4881  52.5153  49.4440 
4882  52.4717  49.4356 
4883  52.4291  49.4277 
4884  52.3831  49.4192 
4885  52.3404  49.4113 
4886  52.2977  49.4035 
4887  52.2532  49.3955 
4888  52.2108  49.3880 
4889  52.1684  49.3805 
4890  52.1232  49.3726 
4891  52.0799  49.3652 
4892  52.0366  49.3578 
4893  51.9933  49.3505 
4894  51.9500  49.3432 
4895  51.9066  49.3361 
4896  51.8639  49.3291 
4897  51.8222  49.3223 
4898  51.7788  49.3152 
4899  51.7335  49.3080 
4900  51.6900  49.3012 
4901  51.6468  49.2944 
4902  51.6036  49.2877 
4903  51.5606  49.2811 
4904  51.5174  49.2745 
4905  51.4743  49.2680 
4906  51.4302  49.2615 
4907  51.3869  49.2550 
4908  51.3427  49.2485 
4909  51.2994  49.2422 
4910  51.2554  49.2358 
4911  51.2122  49.2295 
4912  51.1699  49.2236 
4913  51.1264  49.2176 
4914  51.0826  49.2116 
4915  51.0391  49.2057 
4916  50.9952  49.1998 
4917  50.9530  49.1941 
4918  50.9092  49.1883 
4919  50.8645  49.1825 
4920  50.8211  49.1770 
4921  50.7788  49.1718 
4922  50.7349  49.1665 
4923  50.6902  49.1611 
4924  50.6473  49.1561 
4925  50.6052  49.1512 
4926  50.5610  49.1462 
4927  50.5162  49.1413 
4928  50.4726  49.1367 
4929  50.4298  49.1322 
4930  50.3860  49.1278 
4931  50.3420  49.1234 
4932  50.2987  49.1192 
4933  50.2563  49.1153 
4934  50.2126  49.1115 
4935  50.1680  49.1077 
4936  50.1247  49.1042 
4937  50.0809  49.1009 
4938  50.0370  49.0977 
4939  49.9943  49.0949 
4940  49.9502  49.0921 
4941  49.9068  49.0896 
4942  49.8627  49.0874 
4943  49.8187  49.0853 
4944  49.7749  49.0836 
4945  49.7316  49.0821 
4946  49.6877  49.0808 
4947  49.6437  49.0798 
4948  49.5999  49.0791 
4949  49.5582  49.0787 
4950  49.5138  49.0786 
4951  49.4703  49.0787 
4952  49.4257  49.0793 
4953  49.3826  49.0801 
4954  49.3376  49.0813 
4955  49.2930  49.0829 
4956  49.2491  49.0848 
4957  49.2059  49.0871 
4958  49.1614  49.0899 
4959  49.1171  49.0930 
4960  49.0731  49.0966 
4961  49.0296  49.1006 
4962  48.9851  49.1052 
4963  48.9409  49.1102 
4964  48.8969  49.1157 
4965  48.8526  49.1217 
4966  48.8086  49.1282 
4967  48.7643  49.1353 
4968  48.7201  49.1429 
4969  48.6758  49.1511 
4970  48.6315  49.1599 
4971  48.5872  49.1694 
4972  48.5441  49.1791 
4973  48.4989  49.1900 
4974  48.4542  49.2013 
4975  48.4098  49.2133 
4976  48.3655  49.2259 
4977  48.3224  49.2389 
4978  48.2769  49.2532 
4979  48.2322  49.2680 
4980  48.1880  49.2833 
4981  48.1437  49.2994 
4982  48.1027  49.3162 
4983  48.0621  49.3336 
4984  48.0219  49.3518 
4985  47.9820  49.3706 
4986  47.9429  49.3901 
4987  47.9038  49.4103 
4988  47.8649  49.4314 
4989  47.8269  49.4530 
4990  47.7890  49.4755 
4991  47.7519  49.4986 
4992  47.7151  49.5225 
4993  47.6789  49.5471 
4994  47.6435  49.5722 
4995  47.6083  49.5984 
4996  47.5739  49.6251 
4997  47.5400  49.6527 
4998  47.5068  49.6809 
4999  47.4742  49.7098 
5000  47.4424  49.7394 
5001  47.4112  49.7697 
5002  47.3805  49.8008 
5003  47.3507  49.8324 
5004  47.3212  49.8649 
5005  47.2927  49.8977 
5006  47.2647  49.9314 
5007  47.2374  49.9656 
5008  47.2109  50.0003 
5009  47.1850  50.0356 
5010  47.1599  50.0712 
5011  47.1356  50.1073 
5012  47.1115  50.1446 
5013  47.0884  50.1819 
5014  47.0661  50.2196 
5015  47.0446  50.2576 
5016  47.0235  50.2965 
5017  47.0034  50.3352 
5018  46.9843  50.3739 
5019  46.9654  50.4140 
5020  46.9472  50.4545 
5021  46.9301  50.4944 
5022  46.9133  50.5357 
5023  46.8976  50.5763 
5024  46.8823  50.6180 
5025  46.8678  50.6596 
5026  46.8540  50.7012 
5027  46.8409  50.7428 
5028  46.8282  50.7855 
5029  46.8161  50.8280 
5030  46.8046  50.8706 
5031  46.7937  50.9133 
5032  46.7833  50.9559 
5033  46.7732  50.9993 
5034  46.7638  51.0422 
5035  46.7546  51.0862 
5036  46.7460  51.1292 
5037  46.7379  51.1713 
5038  46.7297  51.2165 
5039  46.7221  51.2608 
5040  46.7149  51.3037 
5041  46.7081  51.3470 
5042  46.7012  51.3922 
5043  46.6948  51.4355 
5044  46.6885  51.4804 
5045  46.6826  51.5238 
5046  46.6767  51.5689 
5047  46.6710  51.6130 
5048  46.6656  51.6566 
5049  46.6604  51.7001 
5050  46.6553  51.7447 
5051  46.6505  51.7874 
5052  46.6457  51.8310 
5053  46.6410  51.8766 
5054  46.6365  51.9206 
5055  46.6321  51.9644 
5056  46.6279  52.0080 
5057  46.6239  52.0514 
5058  46.6199  52.0955 
5059  46.6160  52.1390 
5060  46.6123  52.1830 
5061  46.6087  52.2258 
5062  46.6052  52.2678 
5063  46.6017  52.3116 
5064  46.5981  52.3572 
5065  46.5949  52.3993 
5066  46.5917  52.4419 
5067  46.5884  52.4873 
5068  46.5852  52.5305 
5069  46.5821  52.5732 
5070  46.5789  52.6162 
5071  46.5756  52.6596 
5072  46.5723  52.7015 
5073  46.5688  52.7445 
5074  46.5650  52.7887 
5075  46.5610  52.8309 
5076  46.5566  52.8735 
5077  46.5516  52.9165 
5078  46.5462  52.9581 
5079  46.5404  52.9983 
5080  46.5339  53.0384 
5081  46.5268  53.0785 
5082  46.5192  53.1169 
5083  46.5110  53.1542 
5084  46.5016  53.1926 
5085  46.4911  53.2312 
5086  46.4803  53.2672 
5087  46.4683  53.3031 
5088  46.4551  53.3389 
5089  46.4412  53.3731 
5090  46.4261  53.4065 
5091  46.4102  53.4386 
5092  46.3929  53.4704 
5093  46.3744  53.5013 
5094  46.3548  53.5315 
5095  46.3342  53.5606 
5096  46.3125  53.5891 
5097  46.2897  53.6170 
5098  46.2664  53.6435 
5099  46.2419  53.6696 
5100  46.2163  53.6951 
5101  46.1901  53.7197 
5102  46.1638  53.7428 
5103  46.1358  53.7661 
5104  46.1067  53.7890 
5105  46.0779  53.8103 
5106  46.0475  53.8315 
5107  46.0169  53.8517 
5108  45.9864  53.8708 
5109  45.9538  53.8902 
5110  45.9200  53.9091 
5111  45.8864  53.9270 
5112  45.8524  53.9441 
5113  45.8180  53.9604 
5114  45.7826  53.9762 
5115  45.7467  53.9914 
5116  45.7109  54.0058 
5117  45.6738  54.0198 
5118  45.6371  54.0329 
5119  45.5988  54.0458 
5120  45.5603  54.0580 
5121  45.5216  54.0696 
5122  45.4832  54.0805 
5123  45.4435  54.0911 
5124  45.4041  54.1010 
5125  45.3632  54.1108 
5126  45.3223  54.1201 
5127  45.2814  54.1288 
5128  45.2403  54.1371 
5129  45.1989  54.1450 
5130  45.1580  54.1525 
5131  45.1156  54.1598 
5132  45.0738  54.1666 
5133  45.0326  54.1731 
5134  44.9894  54.1795 
5135  44.9463  54.1857 
5136  44.9039  54.1916 
5137  44.8621  54.1971 
5138  44.8185  54.2026 
5139  44.7755  54.2080 
5140  44.7332  54.2130 
5141  44.6899  54.2181 
5142  44.6471  54.2229 
5143  44.6040  54.2275 
5144  44.5611  54.2320 
5145  44.5181  54.2363 
5146  44.4750  54.2406 
5147  44.4320  54.2447 
5148  44.3892  54.2486 
5149  44.3460  54.2525 
5150  44.3033  54.2562 
5151  44.2598  54.2598 
5152  44.2167  54.2633 
5153  44.1738  54.2666 
5154  44.1305  54.2699 
5155  44.0873  54.2730 
5156  44.0451  54.2760 
5157  44.0011  54.2791 
5158  43.9579  54.2819 
5159  43.9153  54.2847 
5160  43.8720  54.2874 
5161  43.8285  54.2901 
5162  43.7853  54.2927 
5163  43.7425  54.2952 
5164  43.6991  54.2976 
5165  43.6562  54.2999 
5166  43.6127  54.3022 
5167  43.5695  54.3045 
5168  43.5263  54.3067 
5169  43.4831  54.3088 
5170  43.4399  54.3109 
5171  43.3968  54.3129 
5172  43.3533  54.3149 
5173  43.3100  54.3168 
5174  43.2667  54.3187 
5175  43.2237  54.3206 
5176  43.1800  54.3224 
5177  43.1366  54.3241 
5178  43.0933  54.3258 
5179  43.0499  54.3274 
5180  43.0075  54.3290 
5181  42.9636  54.3306 
5182  42.9195  54.3323 
5183  42.8760  54.3338 
5184  42.8326  54.3354 
5185  42.7891  54.3370 
5186  42.7456  54.3385 
5187  42.7022  54.3400 
5188  42.6593  54.3415 
5189  42.6150  54.3430 
5190  42.5714  54.3445 
5191  42.5278  54.3460 
5192  42.4846  54.3475 
5193  42.4419  54.3489 
5194  42.3970  54.3504 
5195  42.3533  54.3519 
5196  42.3096  54.3533 
5197  42.2660  54.3547 
5198  42.2223  54.3562 
5199  42.1788  54.3576 
5200  42.1359  54.3590 
5201  42.0931  54.3604 
5202  42.0484  54.3619 
5203  42.0038  54.3633 
5204  41.9604  54.3647 
5205  41.9174  54.3661 
5206  41.8733  54.3675 
5207  41.8300  54.3689 
5208  41.7854  54.3704 
5209  41.7424  54.3717 
5210  41.6984  54.3731 
5211  41.6548  54.3746 
5212  41.6101  54.3760 
5213  41.5663  54.3774 
5214  41.5227  54.3788 
5215  41.4791  54.3802 
5216  41.4349  54.3816 
5217  41.3910  54.3830 
5218  41.3477  54.3845 
5219  41.3043  54.3859 
5220  41.2596  54.3873 
5221  41.2157  54.3888 
5222  41.1718  54.3902 
5223  41.1284  54.3917 
5224  41.0853  54.3931 
5225  41.0407  54.3947 
5226  40.9964  54.3962 
5227  40.9526  54.3978 
5228  40.9083  54.3995 
5229  40.8644  54.4013 
5230  40.8204  54.4036 
5231  40.7775  54.4066 
5232  40.7341  54.4100 
5233  40.6886  54.4136 
5234  40.6456  54.4171 
5235  40.6022  54.4209 
5236  40.5579  54.4249 
5237  40.5136  54.4292 
5238  40.4683  54.4337 
5239  40.4253  54.4382 
5240  40.3809  54.4429 
5241  40.3365  54.4480 
5242  40.2924  54.4532 
5243  40.2478  54.4586 
5244  40.2038  54.4641 
5245  40.1596  54.4699 
5246  40.1155  54.4759 
5247  40.0702  54.4822 
5248  40.0258  54.4887 
5249  39.9820  54.4952 
5250  39.9377  54.5020 
5251  39.8934  54.5091 
5252  39.8490  54.5163 
5253  39.8039  54.5239 
5254  39.7595  54.5316 
5255  39.7159  54.5394 
5256  39.6713  54.5476 
5257  39.6267  54.5560 
5258  39.5821  54.5647 
5259  39.5375  54.5737 
5260  39.4928  54.5831 
5261  39.4477  54.5929 
5262  39.4031  54.6029 
5263  39.3599  54.6130 
5264  39.3148  54.6239 
5265  39.2695  54.6354 
5266  39.2250  54.6471 
5267  39.1812  54.6594 
5268  39.1386  54.6722 
5269  39.0969  54.6852 
5270  39.0545  54.6990 
5271  39.0119  54.7136 
5272  38.9703  54.7284 
5273  38.9285  54.7441 
5274  38.8870  54.7604 
5275  38.8468  54.7770 
5276  38.8054  54.7948 
5277  38.7648  54.8132 
5278  38.7243  54.8324 
5279  38.6848  54.8521 
5280  38.6450  54.8729 
5281  38.6058  54.8944 
5282  38.5695  54.9154 
5283  38.5309  54.9389 
5284  38.4938  54.9628 
5285  38.4579  54.9872 
5286  38.4231  55.0122 
5287  38.3905  55.0372 
5288  38.3577  55.0639 
5289  38.3265  55.0912 
5290  38.2970  55.1188 
5291  38.2691  55.1471 
5292  38.2428  55.1760 
5293  38.2185  55.2051 
5294  38.1956  55.2355 
5295  38.1749  55.2660 
5296  38.1561  55.2974 
5297  38.1395  55.3292 
5298  38.1254  55.3607 
5299  38.1132  55.3941 
5300  38.1035  55.4275 
5301  38.0965  55.4611 
5302  38.0920  55.4953 
5303  38.0901  55.5296 
5304  38.0906  55.5645 
5305  38.0936  55.5994 
5306  38.0987  55.6339 
5307  38.1064  55.6694 
5308  38.1161  55.7042 
5309  38.1277  55.7384 
5310  38.1418  55.7737 
5311  38.1576  55.8079 
5312  38.1756  55.8426 
5313  38.1953  55.8768 
5314  38.2166  55.9103 
5315  38.2396  55.9435 
5316  38.2642  55.9758 
5317  38.2903  56.0076 
5318  38.3176  56.0385 
5319  38.3464  56.0689 
5320  38.3764  56.0984 
5321  38.4075  56.1270 
5322  38.4396  56.1548 
5323  38.4724  56.1813 
5324  38.5065  56.2073 
5325  38.5412  56.2320 
5326  38.5766  56.2556 
5327  38.6125  56.2782 
5328  38.6495  56.3001 
5329  38.6868  56.3208 
5330  38.7247  56.3407 
5331  38.7632  56.3598 
5332  38.8022  56.3780 
5333  38.8416  56.3954 
5334  38.8816  56.4121 
5335  38.9220  56.4281 
5336  38.9627  56.4433 
5337  39.0039  56.4579 
5338  39.0452  56.4719 
5339  39.0872  56.4853 
5340  39.1292  56.4981 
5341  39.1716  56.5103 
5342  39.2139  56.5220 
5343  39.2564  56.5331 
5344  39.2999  56.5440 
5345  39.3424  56.5542 
5346  39.3863  56.5643 
5347  39.4291  56.5737 
5348  39.4730  56.5830 
5349  39.5164  56.5918 
5350  39.5599  56.6003 
5351  39.6033  56.6084 
5352  39.6459  56.6161 
5353  39.6904  56.6238 
5354  39.7344  56.6311 
5355  39.7779  56.6381 
5356  39.8219  56.6448 
5357  39.8656  56.6513 
5358  39.9087  56.6574 
5359  39.9521  56.6633 
5360  39.9967  56.6691 
5361  40.0409  56.6746 
5362  40.0841  56.6799 
5363  40.1290  56.6850 
5364  40.1731  56.6899 
5365  40.2170  56.6946 
5366  40.2610  56.6992 
5367  40.3049  56.7035 
5368  40.3491  56.7078 
5369  40.3931  56.7119 
5370  40.4371  56.7158 
5371  40.4811  56.7196 
5372  40.5246  56.7232 
5373  40.5680  56.7267 
5374  40.6133  56.7302 
5375  40.6572  56.7336 
5376  40.7013  56.7368 
5377  40.7451  56.7399 
5378  40.7894  56.7428 
5379  40.8328  56.7457 
5380  40.8761  56.7484 
5381  40.9213  56.7510 
5382  40.9658  56.7536 
5383  41.0098  56.7559 
5384  41.0539  56.7581 
5385  41.0980  56.7602 
5386  41.1420  56.7621 
5387  41.1853  56.7640 
5388  41.2286  56.7657 
5389  41.2742  56.7673 
5390  41.3178  56.7687 
5391  41.3607  56.7700 
5392  41.4047  56.7712 
5393  41.4494  56.7722 
5394  41.4932  56.7731 
5395  41.5384  56.7739 
5396  41.5822  56.7745 
5397  41.6261  56.7750 
5398  41.6702  56.7754 
5399  41.7132  56.7757 
5400  41.7570  56.7758 
5401  41.8023  56.7757 
5402  41.8465  56.7756 
5403  41.8892  56.7754 
5404  41.9324  56.7751 
5405  41.9781  56.7747 
5406  42.0227  56.7741 
5407  42.0667  56.7734 
5408  42.1108  56.7727 
5409  42.1540  56.7719 
5410  42.1964  56.7710 
5411  42.2407  56.7700 
5412  42.2866  56.7688 
5413  42.3306  56.7676 
5414  42.3746  56.7664 
5415  42.4184  56.7650 
5416  42.4626  56.7635 
5417  42.5074  56.7620 
5418  42.5501  56.7604 
5419  42.5943  56.7588 
5420  42.6396  56.7570 
5421  42.6836  56.7551 
5422  42.7269  56.7532 
5423  42.7712  56.7513 
5424  42.8159  56.7492 
5425  42.8600  56.7471 
5426  42.9034  56.7449 
5427  42.9477  56.7425 
5428  42.9923  56.7400 
5429  43.0344  56.7375 
5430  43.0782  56.7349 
5431  43.1224  56.7321 
5432  43.1676  56.7292 
5433  43.2117  56.7263 
5434  43.2563  56.7231 
5435  43.3007  56.7198 
5436  43.3451  56.7165 
5437  43.3895  56.7130 
5438  43.4337  56.7094 
5439  43.4776  56.7058 
5440  43.5219  56.7019 
5441  43.5661  56.6979 
5442  43.6095  56.6938 
5443  43.6541  56.6895 
5444  43.6982  56.6850 
5445  43.7427  56.6803 
5446  43.7871  56.6754 
5447  43.8314  56.6704 
5448  43.8747  56.6651 
5449  43.9195  56.6595 
5450  43.9632  56.6538 
5451  44.0082  56.6476 
5452  44.0518  56.6413 
5453  44.0950  56.6348 
5454  44.1410  56.6275 
5455  44.1861  56.6201 
5456  44.2300  56.6124 
5457  44.2745  56.6043 
5458  44.3183  56.5960 
5459  44.3633  56.5870 
5460  44.4068  56.5779 
5461  44.4514  56.5679 
5462  44.4948  56.5577 
5463  44.5379  56.5470 
5464  44.5809  56.5359 
5465  44.6226  56.5245 
5466  44.6661  56.5122 
5467  44.7092  56.4994 
5468  44.7515  56.4861 
5469  44.7936  56.4722 
5470  44.8352  56.4578 
5471  44.8760  56.4429 
5472  44.9162  56.4275 
5473  44.9575  56.4108 
5474  44.9986  56.3932 
5475  45.0384  56.3753 
5476  45.0763  56.3572 
5477  45.1151  56.3377 
5478  45.1538  56.3171 
5479  45.1902  56.2965 
5480  45.2272  56.2744 
5481  45.2632  56.2516 
5482  45.2984  56.2278 
5483  45.3323  56.2036 
5484  45.3650  56.1786 
5485  45.3980  56.1518 
5486  45.4296  56.1244 
5487  45.4599  56.0962 
5488  45.4895  56.0668 
5489  45.5176  56.0369 
5490  45.5452  56.0054 
5491  45.5716  55.9733 
5492  45.5971  55.9405 
5493  45.6216  55.9068 
5494  45.6453  55.8722 
5495  45.6681  55.8370 
5496  45.6903  55.8010 
5497  45.7115  55.7645 
5498  45.7321  55.7272 
5499  45.7520  55.6894 
5500  45.7712  55.6511 
5501  45.7898  55.6123 
5502  45.8078  55.5731 
5503  45.8253  55.5334 
5504  45.8423  55.4934 
5505  45.8587  55.4533 
5506  45.8747  55.4127 
5507  45.8905  55.3717 
5508  45.9059  55.3306 
5509  45.9208  55.2895 
5510  45.9354  55.2487 
5511  45.9498  55.2076 
5512  45.9643  55.1655 
5513  45.9784  55.1241 
5514  45.9922  55.0831 
5515  46.0060  55.0421 
5516  46.0199  55.0001 
5517  46.0337  54.9583 
5518  46.0472  54.9170 
5519  46.0607  54.8753 
5520  46.0741  54.8340 
5521  46.0875  54.7926 
5522  46.1008  54.7513 
5523  46.1141  54.7101 
5524  46.1273  54.6692 
5525  46.1401  54.6293 
5526  46.1537  54.5873 
5527  46.1671  54.5459 
5528  46.1801  54.5057 
5529  46.1939  54.4635 
5530  46.2073  54.4224 
5531  46.2208  54.3815 
5532  46.2343  54.3407 
5533  46.2481  54.2994 
5534  46.2618  54.2584 
5535  46.2757  54.2171 
5536  46.2896  54.1760 
5537  46.3036  54.1350 
5538  46.3177  54.0941 
5539  46.3317  54.0535 
5540  46.3462  54.0117 
5541  46.3603  53.9714 
5542  46.3746  53.9305 
5543  46.3894  53.8883 
5544  46.4038  53.8475 
5545  46.4187  53.8055 
5546  46.4334  53.7640 
5547  46.4480  53.7229 
5548  46.4629  53.6812 
5549  46.4774  53.6409 
5550  46.4921  53.5998 
5551  46.5074  53.5571 
5552  46.5225  53.5151 
5553  46.5372  53.4742 
5554  46.5520  53.4330 
5555  46.5674  53.3904 
5556  46.5824  53.3487 
5557  46.5974  53.3072 
5558  46.6125  53.2653 
5559  46.6274  53.2237 
5560  46.6424  53.1817 
5561  46.6567  53.1399 
5562  46.6702  53.0980 
5563  46.6833  53.0567 
5564  46.6961  53.0150 
5565  46.7088  52.9727 
5566  46.7209  52.9310 
5567  46.7328  52.8887 
5568  46.7442  52.8464 
5569  46.7554  52.8033 
5570  46.7658  52.7610 
5571  46.7754  52.7196 
5572  46.7846  52.6778 
5573  46.7933  52.6354 
5574  46.8016  52.5922 
5575  46.8093  52.5481 
5576  46.8160  52.5052 
5577  46.8221  52.4619 
5578  46.8273  52.4187 
5579  46.8318  52.3751 
5580  46.8353  52.3317 
5581  46.8380  52.2882 
5582  46.8398  52.2459 
5583  46.8406  52.2025 
5584  46.8405  52.1573 
5585  46.8394  52.1130 
5586  46.8372  52.0691 
5587  46.8341  52.0251 
5588  46.8299  51.9816 
5589  46.8246  51.9373 
5590  46.8183  51.8934 
5591  46.8108  51.8492 
5592  46.8020  51.8046 
5593  46.7923  51.7609 
5594  46.7817  51.7194 
5595  46.7696  51.6783 
5596  46.7562  51.6373 
5597  46.7418  51.5973 
5598  46.7262  51.5578 
5599  46.7094  51.5190 
5600  46.6914  51.4807 
5601  46.6722  51.4432 
5602  46.6518  51.4063 
5603  46.6302  51.3702 
5604  46.6076  51.3350 
5605  46.5836  51.3005 
5606  46.5592  51.2677 
5607  46.5328  51.2344 
5608  46.5046  51.2012 
5609  46.4765  51.1699 
5610  46.4468  51.1387 
5611  46.4166  51.1086 
5612  46.3851  51.0789 
5613  46.3529  51.0498 
5614  46.3200  51.0216 
5615  46.2867  50.9942 
5616  46.2522  50.9670 
5617  46.2176  50.9407 
5618  46.1832  50.9157 
5619  46.1460  50.8895 
5620  46.1088  50.8643 
5621  46.0719  50.8400 
5622  46.0342  50.8161 
5623  45.9962  50.7926 
5624  45.9579  50.7697 
5625  45.9194  50.7471 
5626  45.8806  50.7250 
5627  45.8427  50.7040 
5628  45.8027  50.6822 
5629  45.7641  50.6616 
5630  45.7238  50.6405 
5631  45.6842  50.6202 
5632  45.6442  50.6002 
5633  45.6043  50.5805 
5634  45.5651  50.5616 
5635  45.5243  50.5423 
5636  45.4847  50.5238 
5637  45.4438  50.5051 
5638  45.4034  50.4870 
5639  45.3637  50.4695 
5640  45.3223  50.4515 
5641  45.2820  50.4343 
5642  45.2408  50.4170 
5643  45.2004  50.4003 
5644  45.1589  50.3834 
5645  45.1186  50.3673 
5646  45.0769  50.3507 
5647  45.0357  50.3346 
5648  44.9945  50.3188 
5649  44.9532  50.3031 
5650  44.9120  50.2876 
5651  44.8707  50.2723 
5652  44.8293  50.2571 
5653  44.7879  50.2420 
5654  44.7464  50.2272 
5655  44.7050  50.2125 
5656  44.6633  50.1978 
5657  44.6217  50.1834 
5658  44.5800  50.1692 
5659  44.5384  50.1552 
5660  44.4968  50.1413 
5661  44.4550  50.1275 
5662  44.4133  50.1139 
5663  44.3713  50.1004 
5664  44.3295  50.0872 
5665  44.2875  50.0740 
5666  44.2454  50.0610 
5667  44.2035  50.0482 
5668  44.1613  50.0354 
5669  44.1192  50.0230 
5670  44.0770  50.0106 
5671  44.0350  49.9985 
5672  43.9929  49.9865 
5673  43.9503  49.9746 
5674  43.9076  49.9628 
5675  43.8653  49.9513 
5676  43.8226  49.9398 
5677  43.7802  49.9287 
5678  43.7374  49.9175 
5679  43.6948  49.9066 
5680  43.6521  49.8958 
5681  43.6094  49.8852 
5682  43.5671  49.8748 
5683  43.5238  49.8644 
5684  43.4816  49.8544 
5685  43.4382  49.8443 
5686  43.3950  49.8343 
5687  43.3523  49.8245 
5688  43.3091  49.8149 
5689  43.2668  49.8056 
5690  43.2229  49.7960 
5691  43.1804  49.7868 
5692  43.1378  49.7779 
5693  43.0943  49.7688 
5694  43.0505  49.7598 
5695  43.0083  49.7512 
5696  42.9656  49.7427 
5697  42.9210  49.7340 
5698  42.8772  49.7255 
5699  42.8340  49.7172 
5700  42.7910  49.7092 
5701  42.7470  49.7010 
5702  42.7042  49.6931 
5703  42.6613  49.6853 
5704  42.6172  49.6775 
5705  42.5734  49.6698 
5706  42.5303  49.6624 
5707  42.4865  49.6549 
5708  42.4436  49.6476 
5709  42.3994  49.6403 
5710  42.3564  49.6333 
5711  42.3122  49.6261 
5712  42.2693  49.6193 
5713  42.2253  49.6124 
